filename,url,pageUrl,pageTitle,semanticPath,tag,role,format,width,height,alt,downloaded
"kayak-in-tintoreras__div.image-gallery-slide.left_div.image-wrapper_figure_div.re__imgsrcset__5.png","https://l.icdbcdn.com/oh/8079980c-a098-4c07-bd54-59b539aca7bb.png?w=575","https://galapagos-hotel.com/en/1943228/kayak-in-tintoreras","Kayak in Tintoreras","div.image-gallery-slide.left › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","png","0","0","","true"
"kayak-in-tintoreras__div.image-gallery-slide.left_div.image-wrapper_figure_div.re__imgsrcset__6.png","https://l.icdbcdn.com/oh/8079980c-a098-4c07-bd54-59b539aca7bb.png?w=768","https://galapagos-hotel.com/en/1943228/kayak-in-tintoreras","Kayak in Tintoreras","div.image-gallery-slide.left › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","png","0","0","","true"
"kayak-in-tintoreras__div.image-gallery-slide.left_div.image-wrapper_figure_div.re__imgsrcset__7.png","https://l.icdbcdn.com/oh/8079980c-a098-4c07-bd54-59b539aca7bb.png?w=992","https://galapagos-hotel.com/en/1943228/kayak-in-tintoreras","Kayak in Tintoreras","div.image-gallery-slide.left › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","png","0","0","","true"
"kayak-in-tintoreras__div.image-gallery-slide.left_div.image-wrapper_figure_div.re__imgsrcset__8.png","https://l.icdbcdn.com/oh/8079980c-a098-4c07-bd54-59b539aca7bb.png?w=1200","https://galapagos-hotel.com/en/1943228/kayak-in-tintoreras","Kayak in Tintoreras","div.image-gallery-slide.left › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","png","0","0","","true"
"kayak-in-tintoreras__div.image-gallery-slide.center_div.image-wrapper_figure_div.__img__10.jpg","https://l.icdbcdn.com/oh/6eaf5c0a-bda0-4651-a042-80ffe744e9c5.jpg?w=1920","https://galapagos-hotel.com/en/1943228/kayak-in-tintoreras","Kayak in Tintoreras","div.image-gallery-slide.center › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img","content","jpg","800","600","","true"
"kayak-in-tintoreras__div.image-gallery-slide.center_div.image-wrapper_figure_div.__imgsrcset__11.jpg","https://l.icdbcdn.com/oh/6eaf5c0a-bda0-4651-a042-80ffe744e9c5.jpg?w=320","https://galapagos-hotel.com/en/1943228/kayak-in-tintoreras","Kayak in Tintoreras","div.image-gallery-slide.center › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"kayak-in-tintoreras__div.image-gallery-slide.center_div.image-wrapper_figure_div.__imgsrcset__12.jpg","https://l.icdbcdn.com/oh/6eaf5c0a-bda0-4651-a042-80ffe744e9c5.jpg?w=575","https://galapagos-hotel.com/en/1943228/kayak-in-tintoreras","Kayak in Tintoreras","div.image-gallery-slide.center › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"kayak-in-tintoreras__div.image-gallery-slide.center_div.image-wrapper_figure_div.__imgsrcset__13.jpg","https://l.icdbcdn.com/oh/6eaf5c0a-bda0-4651-a042-80ffe744e9c5.jpg?w=768","https://galapagos-hotel.com/en/1943228/kayak-in-tintoreras","Kayak in Tintoreras","div.image-gallery-slide.center › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"kayak-in-tintoreras__div.image-gallery-slide.center_div.image-wrapper_figure_div.__imgsrcset__14.jpg","https://l.icdbcdn.com/oh/6eaf5c0a-bda0-4651-a042-80ffe744e9c5.jpg?w=992","https://galapagos-hotel.com/en/1943228/kayak-in-tintoreras","Kayak in Tintoreras","div.image-gallery-slide.center › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"kayak-in-tintoreras__div.image-gallery-slide.center_div.image-wrapper_figure_div.__imgsrcset__15.jpg","https://l.icdbcdn.com/oh/6eaf5c0a-bda0-4651-a042-80ffe744e9c5.jpg?w=1200","https://galapagos-hotel.com/en/1943228/kayak-in-tintoreras","Kayak in Tintoreras","div.image-gallery-slide.center › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"kayak-in-tintoreras__css-background__metaogimage__og-image__17.jpg","https://l.icdbcdn.com/oh/66e4a44c-992b-4ab3-aabe-3eaaa2903353.jpg?w=1200","https://galapagos-hotel.com/en/1943228/kayak-in-tintoreras","Kayak in Tintoreras","css-background","meta[og:image]","icon","jpg","0","0","og:image","true"
"turtle-island__div.image-gallery-slide.left_div.image-wrapper_figure_div.re__img__3.jpg","https://l.icdbcdn.com/oh/38473f7b-e716-4bac-a7e9-19943e907953.jpg?w=1920","https://galapagos-hotel.com/en/2543117/turtle-island","Turtle Island","div.image-gallery-slide.left › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img","hero","jpg","1920","1034","","true"
"turtle-island__div.image-gallery-slide.left_div.image-wrapper_figure_div.re__imgsrcset__4.jpg","https://l.icdbcdn.com/oh/38473f7b-e716-4bac-a7e9-19943e907953.jpg?w=320","https://galapagos-hotel.com/en/2543117/turtle-island","Turtle Island","div.image-gallery-slide.left › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"turtle-island__div.image-gallery-slide.left_div.image-wrapper_figure_div.re__imgsrcset__5.jpg","https://l.icdbcdn.com/oh/38473f7b-e716-4bac-a7e9-19943e907953.jpg?w=575","https://galapagos-hotel.com/en/2543117/turtle-island","Turtle Island","div.image-gallery-slide.left › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"turtle-island__div.image-gallery-slide.left_div.image-wrapper_figure_div.re__imgsrcset__6.jpg","https://l.icdbcdn.com/oh/38473f7b-e716-4bac-a7e9-19943e907953.jpg?w=768","https://galapagos-hotel.com/en/2543117/turtle-island","Turtle Island","div.image-gallery-slide.left › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"turtle-island__div.image-gallery-slide.left_div.image-wrapper_figure_div.re__imgsrcset__7.jpg","https://l.icdbcdn.com/oh/38473f7b-e716-4bac-a7e9-19943e907953.jpg?w=992","https://galapagos-hotel.com/en/2543117/turtle-island","Turtle Island","div.image-gallery-slide.left › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"turtle-island__div.image-gallery-slide.left_div.image-wrapper_figure_div.re__imgsrcset__8.jpg","https://l.icdbcdn.com/oh/38473f7b-e716-4bac-a7e9-19943e907953.jpg?w=1200","https://galapagos-hotel.com/en/2543117/turtle-island","Turtle Island","div.image-gallery-slide.left › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"turtle-island__div.image-gallery-slide.center_div.image-wrapper_figure_div.__img__10.jpg","https://l.icdbcdn.com/oh/5707826c-7814-4cef-82ec-10e9638982e3.jpg?w=1920","https://galapagos-hotel.com/en/2543117/turtle-island","Turtle Island","div.image-gallery-slide.center › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img","hero","jpg","1024","682","","true"
"turtle-island__div.image-gallery-slide.center_div.image-wrapper_figure_div.__imgsrcset__11.jpg","https://l.icdbcdn.com/oh/5707826c-7814-4cef-82ec-10e9638982e3.jpg?w=320","https://galapagos-hotel.com/en/2543117/turtle-island","Turtle Island","div.image-gallery-slide.center › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"turtle-island__div.image-gallery-slide.center_div.image-wrapper_figure_div.__imgsrcset__12.jpg","https://l.icdbcdn.com/oh/5707826c-7814-4cef-82ec-10e9638982e3.jpg?w=575","https://galapagos-hotel.com/en/2543117/turtle-island","Turtle Island","div.image-gallery-slide.center › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"turtle-island__div.image-gallery-slide.center_div.image-wrapper_figure_div.__imgsrcset__13.jpg","https://l.icdbcdn.com/oh/5707826c-7814-4cef-82ec-10e9638982e3.jpg?w=768","https://galapagos-hotel.com/en/2543117/turtle-island","Turtle Island","div.image-gallery-slide.center › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"turtle-island__div.image-gallery-slide.center_div.image-wrapper_figure_div.__imgsrcset__14.jpg","https://l.icdbcdn.com/oh/5707826c-7814-4cef-82ec-10e9638982e3.jpg?w=992","https://galapagos-hotel.com/en/2543117/turtle-island","Turtle Island","div.image-gallery-slide.center › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"turtle-island__div.image-gallery-slide.center_div.image-wrapper_figure_div.__imgsrcset__15.jpg","https://l.icdbcdn.com/oh/5707826c-7814-4cef-82ec-10e9638982e3.jpg?w=1200","https://galapagos-hotel.com/en/2543117/turtle-island","Turtle Island","div.image-gallery-slide.center › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"local-farm-experience__div.image-gallery-slide_div.image-wrapper_figure_div.respons__img__3.jpg","https://l.icdbcdn.com/oh/8f004b3a-f98b-4aae-86e9-e4638a2ec31a.jpg?w=1920","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img","content","jpg","960","1280","","true"
"local-farm-experience__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__4.jpg","https://l.icdbcdn.com/oh/8f004b3a-f98b-4aae-86e9-e4638a2ec31a.jpg?w=320","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"local-farm-experience__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__5.jpg","https://l.icdbcdn.com/oh/8f004b3a-f98b-4aae-86e9-e4638a2ec31a.jpg?w=575","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"local-farm-experience__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__6.jpg","https://l.icdbcdn.com/oh/8f004b3a-f98b-4aae-86e9-e4638a2ec31a.jpg?w=768","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"local-farm-experience__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__7.jpg","https://l.icdbcdn.com/oh/8f004b3a-f98b-4aae-86e9-e4638a2ec31a.jpg?w=992","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"local-farm-experience__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__8.jpg","https://l.icdbcdn.com/oh/8f004b3a-f98b-4aae-86e9-e4638a2ec31a.jpg?w=1200","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"local-farm-experience__div.image-gallery-slide.left_div.image-wrapper_figure_div.re__img__10.jpg","https://l.icdbcdn.com/oh/2a2bcfa8-6e87-4f67-9eab-45eb8e606a26.jpg?w=1920","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide.left › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img","content","jpg","720","1280","","true"
"local-farm-experience__div.image-gallery-slide.left_div.image-wrapper_figure_div.re__imgsrcset__11.jpg","https://l.icdbcdn.com/oh/2a2bcfa8-6e87-4f67-9eab-45eb8e606a26.jpg?w=320","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide.left › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"local-farm-experience__div.image-gallery-slide.left_div.image-wrapper_figure_div.re__imgsrcset__12.jpg","https://l.icdbcdn.com/oh/2a2bcfa8-6e87-4f67-9eab-45eb8e606a26.jpg?w=575","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide.left › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"local-farm-experience__div.image-gallery-slide.left_div.image-wrapper_figure_div.re__imgsrcset__13.jpg","https://l.icdbcdn.com/oh/2a2bcfa8-6e87-4f67-9eab-45eb8e606a26.jpg?w=768","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide.left › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"local-farm-experience__div.image-gallery-slide.left_div.image-wrapper_figure_div.re__imgsrcset__14.jpg","https://l.icdbcdn.com/oh/2a2bcfa8-6e87-4f67-9eab-45eb8e606a26.jpg?w=992","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide.left › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"local-farm-experience__div.image-gallery-slide.left_div.image-wrapper_figure_div.re__imgsrcset__15.jpg","https://l.icdbcdn.com/oh/2a2bcfa8-6e87-4f67-9eab-45eb8e606a26.jpg?w=1200","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide.left › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"local-farm-experience__div.image-gallery-slide.center_div.image-wrapper_figure_div.__img__17.jpg","https://l.icdbcdn.com/oh/c9f8ee4e-1148-4f51-8d4c-9096f37e1061.jpg?w=1920","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide.center › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img","content","jpg","720","1280","","true"
"local-farm-experience__div.image-gallery-slide.center_div.image-wrapper_figure_div.__imgsrcset__18.jpg","https://l.icdbcdn.com/oh/c9f8ee4e-1148-4f51-8d4c-9096f37e1061.jpg?w=320","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide.center › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"local-farm-experience__div.image-gallery-slide.center_div.image-wrapper_figure_div.__imgsrcset__19.jpg","https://l.icdbcdn.com/oh/c9f8ee4e-1148-4f51-8d4c-9096f37e1061.jpg?w=575","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide.center › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"local-farm-experience__div.image-gallery-slide.center_div.image-wrapper_figure_div.__imgsrcset__20.jpg","https://l.icdbcdn.com/oh/c9f8ee4e-1148-4f51-8d4c-9096f37e1061.jpg?w=768","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide.center › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"local-farm-experience__div.image-gallery-slide.center_div.image-wrapper_figure_div.__imgsrcset__21.jpg","https://l.icdbcdn.com/oh/c9f8ee4e-1148-4f51-8d4c-9096f37e1061.jpg?w=992","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide.center › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"local-farm-experience__div.image-gallery-slide.center_div.image-wrapper_figure_div.__imgsrcset__22.jpg","https://l.icdbcdn.com/oh/c9f8ee4e-1148-4f51-8d4c-9096f37e1061.jpg?w=1200","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide.center › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"local-farm-experience__div.image-gallery-slide.right_div.image-wrapper_figure_div.r__img__24.jpg","https://l.icdbcdn.com/oh/668c9565-6279-456e-9b3e-086664b14300.jpg?w=1920","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide.right › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img","content","jpg","720","1280","","true"
"local-farm-experience__div.image-gallery-slide.right_div.image-wrapper_figure_div.r__imgsrcset__25.jpg","https://l.icdbcdn.com/oh/668c9565-6279-456e-9b3e-086664b14300.jpg?w=320","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide.right › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"local-farm-experience__div.image-gallery-slide.right_div.image-wrapper_figure_div.r__imgsrcset__26.jpg","https://l.icdbcdn.com/oh/668c9565-6279-456e-9b3e-086664b14300.jpg?w=575","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide.right › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"local-farm-experience__div.image-gallery-slide.right_div.image-wrapper_figure_div.r__imgsrcset__27.jpg","https://l.icdbcdn.com/oh/668c9565-6279-456e-9b3e-086664b14300.jpg?w=768","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide.right › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"local-farm-experience__div.image-gallery-slide.right_div.image-wrapper_figure_div.r__imgsrcset__28.jpg","https://l.icdbcdn.com/oh/668c9565-6279-456e-9b3e-086664b14300.jpg?w=992","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide.right › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"local-farm-experience__div.image-gallery-slide.right_div.image-wrapper_figure_div.r__imgsrcset__29.jpg","https://l.icdbcdn.com/oh/668c9565-6279-456e-9b3e-086664b14300.jpg?w=1200","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide.right › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"local-farm-experience__div.image-gallery-slide_div.image-wrapper_figure_div.respons__img__31.jpg","https://l.icdbcdn.com/oh/fe21c86a-6f8a-46ac-8bee-8314092b99be.jpg?w=1920","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img","content","jpg","960","1280","","true"
"local-farm-experience__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__32.jpg","https://l.icdbcdn.com/oh/fe21c86a-6f8a-46ac-8bee-8314092b99be.jpg?w=320","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"local-farm-experience__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__33.jpg","https://l.icdbcdn.com/oh/fe21c86a-6f8a-46ac-8bee-8314092b99be.jpg?w=575","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"local-farm-experience__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__34.jpg","https://l.icdbcdn.com/oh/fe21c86a-6f8a-46ac-8bee-8314092b99be.jpg?w=768","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"local-farm-experience__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__35.jpg","https://l.icdbcdn.com/oh/fe21c86a-6f8a-46ac-8bee-8314092b99be.jpg?w=992","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"local-farm-experience__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__36.jpg","https://l.icdbcdn.com/oh/fe21c86a-6f8a-46ac-8bee-8314092b99be.jpg?w=1200","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"local-farm-experience__div.image-gallery-slide_div.image-wrapper_figure_div.respons__img__38.jpg","https://l.icdbcdn.com/oh/3698ee47-ea7a-4593-b131-1964967b6208.jpg?w=2080","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isPlaceholder › img.image.css-1w40tem","img","icon","jpg","0","0","","true"
"local-farm-experience__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__39.jpg","https://l.icdbcdn.com/oh/3698ee47-ea7a-4593-b131-1964967b6208.jpg?w=320","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isPlaceholder › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"local-farm-experience__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__40.jpg","https://l.icdbcdn.com/oh/3698ee47-ea7a-4593-b131-1964967b6208.jpg?w=575","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isPlaceholder › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"local-farm-experience__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__41.jpg","https://l.icdbcdn.com/oh/3698ee47-ea7a-4593-b131-1964967b6208.jpg?w=768","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isPlaceholder › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"local-farm-experience__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__42.jpg","https://l.icdbcdn.com/oh/3698ee47-ea7a-4593-b131-1964967b6208.jpg?w=992","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isPlaceholder › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"local-farm-experience__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__43.jpg","https://l.icdbcdn.com/oh/3698ee47-ea7a-4593-b131-1964967b6208.jpg?w=1200","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isPlaceholder › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"local-farm-experience__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__44.jpg","https://l.icdbcdn.com/oh/3698ee47-ea7a-4593-b131-1964967b6208.jpg?w=1920","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isPlaceholder › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"local-farm-experience__div.image-gallery-slide_div.image-wrapper_figure_div.respons__img__45.jpg","https://l.icdbcdn.com/oh/e3d6b2c8-abb1-4baf-b8d8-dae64b5b8c1b.jpg?w=2080","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isPlaceholder › img.image.css-1w40tem","img","icon","jpg","0","0","","true"
"local-farm-experience__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__46.jpg","https://l.icdbcdn.com/oh/e3d6b2c8-abb1-4baf-b8d8-dae64b5b8c1b.jpg?w=320","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isPlaceholder › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"local-farm-experience__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__47.jpg","https://l.icdbcdn.com/oh/e3d6b2c8-abb1-4baf-b8d8-dae64b5b8c1b.jpg?w=575","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isPlaceholder › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"local-farm-experience__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__48.jpg","https://l.icdbcdn.com/oh/e3d6b2c8-abb1-4baf-b8d8-dae64b5b8c1b.jpg?w=768","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isPlaceholder › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"local-farm-experience__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__49.jpg","https://l.icdbcdn.com/oh/e3d6b2c8-abb1-4baf-b8d8-dae64b5b8c1b.jpg?w=992","https://galapagos-hotel.com/en/1943231/local-farm-experience","Local Farm Experience","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isPlaceholder › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
